Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z,Marker_5 x,Marker_5 y,Marker_5 z,Marker_6 x,Marker_6 y,Marker_6 z
55.47830963,263.285553,-2889.853027,47.66267395,270.7153625,-2872.492432,54.04734802,264.8317566,-2881.338867,60.72721481,253.2623749,-2916.062256,57.28165817,248.3752899,-2932.822266,61.01015854,250.5969238,-2924.426514
55.89003372,263.366272,-2890.057373,48.11716843,270.4954224,-2872.572754,54.54949188,264.8298645,-2881.514648,61.17230225,253.5955353,-2916.362793,57.63349533,248.7255096,-2933.114014,61.35435104,250.9845123,-2924.752441
56.42591476,263.3493042,-2890.295166,48.67282486,270.1464844,-2872.667236,55.16705322,264.7107849,-2881.723877,61.63949966,253.8936462,-2916.740479,58.0284462,249.070694,-2933.486084,61.82804108,251.3696594,-2925.137207
56.9389801,263.2583923,-2890.53833,49.28167725,269.6832581,-2872.773438,55.78820038,264.5028992,-2881.938232,62.19947815,254.167572,-2917.117432,58.52594376,249.4012451,-2933.868652,62.31243515,251.7313232,-2925.540283
57.51521683,263.118042,-2890.803955,49.9057045,269.167511,-2872.900879,56.44840622,264.2362671,-2882.178711,62.7848587,254.439209,-2917.521973,59.04097366,249.7441864,-2934.294678,62.88866806,252.0765381,-2925.959961
58.16183853,262.9452209,-2891.078369,50.57867432,268.6322937,-2873.05957,57.15309143,263.9416504,-2882.435547,63.35005188,254.6891479,-2917.948975,59.50404739,250.0888519,-2934.736572,63.3902359,252.4125214,-2926.410889
58.75149155,262.7747498,-2891.342041,51.28540802,268.0991821,-2873.195068,57.84463882,263.667511,-2882.67334,63.93456268,254.9160156,-2918.338867,59.96735764,250.393219,-2935.141113,63.88962174,252.7099152,-2926.823242
59.35014725,262.6409912,-2891.564697,51.95525742,267.6561584,-2873.314209,58.50843048,263.4344177,-2882.883545,64.47917175,255.1323395,-2918.678223,60.44156265,250.6733093,-2935.485596,64.40779114,252.9880524,-2927.17334
59.94904327,262.5464172,-2891.783447,52.60827637,267.24823,-2873.429688,59.14851761,263.2620239,-2883.091797,64.98176575,255.3636169,-2919.007813,60.90847397,250.9484711,-2935.802734,64.85762024,253.3080292,-2927.519287
60.52893448,262.4745178,-2892.023682,53.31226349,266.8579712,-2873.558838,59.83580017,263.0976257,-2883.313477,65.51385498,255.6216583,-2919.348389,61.3299675,251.2649078,-2936.145264,65.34194183,253.641922,-2927.878662
61.17059326,262.3977051,-2892.269531,54.05480194,266.4394226,-2873.694092,60.54558563,262.9348755,-2883.549805,65.99506378,255.8996735,-2919.711426,61.72371674,251.6002808,-2936.496826,65.73170471,253.9917297,-2928.256592
61.79710007,262.3537903,-2892.507324,54.76301575,266.0761414,-2873.830078,61.2135582,262.797699,-2883.783203,66.42865753,256.1925354,-2920.059082,62.06311417,251.9564667,-2936.838623,66.10306549,254.3613129,-2928.618896
62.37453079,262.3031616,-2892.753174,55.48052216,265.6940308,-2873.969971,61.87863922,262.6503601,-2884.015869,66.82173157,256.4779968,-2920.413086,62.36724472,252.3168488,-2937.18335,66.46421814,254.7237091,-2928.970947
62.92603684,262.2207031,-2893.017578,56.26261139,265.2790833,-2874.114502,62.59818649,262.4503479,-2884.260742,67.23036194,256.7410584,-2920.776367,62.60548782,252.6819458,-2937.541992,66.72367859,255.0906982,-2929.352295
63.49940491,262.1174622,-2893.288818,57.06138229,264.8396301,-2874.260498,63.29062271,262.2403564,-2884.519287,67.59749603,256.9916687,-2921.144287,62.80484009,253.0479431,-2937.908936,66.97608185,255.4497986,-2929.742432
64.06130981,262.0008545,-2893.571045,57.8332901,264.3988647,-2874.443115,63.98215866,262.0157166,-2884.790527,67.97124481,257.2629395,-2921.52124,63.00218964,253.4449463,-2938.285889,67.26094055,255.8128662,-2930.128906
64.57720947,261.8673096,-2893.835205,58.5312233,263.9191895,-2874.62207,64.62036896,261.760498,-2885.048828,68.32138062,257.5254822,-2921.873047,63.2335968,253.8579254,-2938.643066,67.55893707,256.1624451,-2930.491943
