Number of frames: 2500
Frequency: 100
Units: mm

Frame,Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z,Marker_5 x,Marker_5 y,Marker_5 z,Marker_6 x,Marker_6 y,Marker_6 z
1943,32.293251038,234.903350830,-2886.108642578,27.202466965,232.169342041,-2866.852783203,32.632225037,231.976806641,-2877.644531250,33.876281738,237.777847290,-2914.759765625,28.145549774,240.038345337,-2931.195312500,33.055084229,239.410537720,-2923.033935547,
1944,32.619831085,235.037902832,-2886.040527344,27.486671448,232.392990112,-2866.777587891,32.954086304,232.110687256,-2877.570556641,34.241317749,237.867797852,-2914.697753906,28.526500702,240.180038452,-2931.131103516,33.417812347,239.498565674,-2922.973144531,
1945,33.077533722,235.173492432,-2886.099365234,27.955257416,232.633102417,-2866.822021484,33.395374298,232.260726929,-2877.629150391,34.663078308,237.943969727,-2914.762451172,28.908828735,240.312057495,-2931.179443359,33.842510223,239.562667847,-2923.031005859,
1946,33.689556122,235.293685913,-2886.199462891,28.662712097,232.869415283,-2866.887451172,34.048843384,232.393402100,-2877.723388672,35.098247528,237.988967896,-2914.882812500,29.276948929,240.393249512,-2931.261230469,34.258319855,239.591461182,-2923.147705078,
1947,34.353889465,235.317504883,-2886.212402344,29.374002457,233.048248291,-2866.861572266,34.722202301,232.441726685,-2877.723632813,35.637649536,237.901260376,-2914.914062500,29.802213669,240.318847656,-2931.262207031,34.795650482,239.478027344,-2923.177246094,
1948,35.034614563,235.189941406,-2886.014404297,29.988750458,233.148925781,-2866.646240234,35.361797333,232.358963013,-2877.505615234,36.372577667,237.582733154,-2914.729248047,30.619337082,240.014007568,-2931.092529297,35.565811157,239.120712280,-2923.003662109,
1949,35.763072968,234.912902832,-2885.576171875,30.529773712,233.165054321,-2866.231201172,35.929023743,232.136535645,-2877.056152344,37.322681427,237.026184082,-2914.306152344,31.735563278,239.476104736,-2930.724609375,36.613487244,238.528869629,-2922.601074219,
1950,36.504764557,234.505203247,-2885.002685547,31.069862366,233.086578369,-2865.677246094,36.535381317,231.779953003,-2876.455078125,38.683166504,236.696090698,-2913.610107422,32.978160858,238.794219971,-2930.211425781,37.775512695,237.786056519,-2922.037353516,
1951,37.265029907,233.985092163,-2884.277343750,31.657426834,232.859069824,-2864.978515625,37.166030884,231.326248169,-2875.715820313,39.729690552,235.945449829,-2912.878662109,34.145782471,238.093231201,-2929.533935547,38.837924957,236.999679565,-2921.326904297,
1952,37.970691681,233.353927612,-2883.377929688,32.205467224,232.463195801,-2864.128417969,37.748897552,230.749343872,-2874.825439453,40.684780121,235.162094116,-2911.974853516,35.277770996,237.412658691,-2928.672851563,39.917633057,236.191711426,-2920.431884766,
1953,38.560329437,232.705322266,-2882.392333984,32.533935547,232.049484253,-2863.215332031,38.217212677,230.010375977,-2873.779052734,41.625480652,234.325866699,-2910.977783203,36.487571716,236.654312134,-2927.728515625,41.018447876,235.343460083,-2919.433105469,
1954,39.051677704,232.121002197,-2881.423095703,32.738349915,231.761672974,-2862.328125000,38.536334991,229.417266846,-2872.768798828,42.549457550,233.464035034,-2909.969238281,37.719539642,235.797866821,-2926.803466797,42.069274902,234.424987793,-2918.444580078,
1955,39.489082336,231.607254028,-2880.445556641,32.882919312,231.552291870,-2861.436035156,38.678840637,229.519302368,-2872.019531250,43.383434296,232.646316528,-2908.952880859,38.871921539,234.946121216,-2925.863525391,43.066116333,233.541259766,-2917.434326172,
1956,39.771156311,231.156402588,-2879.343994141,32.856784821,231.369964600,-2860.437988281,38.751155853,229.155532837,-2870.927734375,44.059902191,231.941772461,-2907.810546875,39.877059937,234.208984375,-2924.787109375,43.944393158,232.772689819,-2916.289550781,
1957,39.737648010,230.812530518,-2878.010253906,32.429935455,231.289611816,-2859.245361328,38.506874084,228.877746582,-2869.616455078,44.583145142,231.363861084,-2906.404785156,40.788284302,233.587707520,-2923.458251953,44.688117981,232.143264771,-2914.891113281,
1958,39.443614960,230.589141846,-2876.454833984,31.662723541,231.330963135,-2857.876708984,37.926303864,228.735931396,-2868.088867188,44.920879364,230.882904053,-2904.742919922,41.603466034,233.021072388,-2921.881591797,45.224964142,231.577407837,-2913.228759766,
1959,38.888439178,230.476608276,-2874.785644531,30.615552902,231.498260498,-2856.422607422,37.091278076,228.728744507,-2866.451416016,45.091430664,230.480468750,-2902.925537109,42.280841827,232.529708862,-2920.153320313,45.644199371,231.102340698,-2911.402587891,
1960,38.216777802,230.345840454,-2873.072753906,29.403869629,231.763397217,-2854.983398438,36.089347839,228.855026245,-2864.821777344,45.060806274,230.257095337,-2901.092041016,42.764549255,232.176651001,-2918.389892578,45.877010345,230.786041260,-2909.555908203,
1961,37.423065186,230.870971680,-2871.645996094,28.088470459,232.108306885,-2853.644042969,35.049636841,229.062774658,-2863.290527344,44.882316589,230.184860229,-2899.348388672,43.065055847,232.007415771,-2916.700927734,45.998119354,230.614440918,-2907.777832031,
1962,36.583320618,231.077392578,-2870.194335938,26.886577606,232.428146362,-2852.399169922,34.033718109,229.314071655,-2861.877441406,44.634510040,230.216049194,-2897.727539063,43.226596832,231.975418091,-2915.113525391,45.941440582,230.586624146,-2906.128906250,
1963,35.729000092,231.291015625,-2868.834716797,25.665128708,232.739944458,-2851.241455078,33.005828857,229.573654175,-2860.569580078,44.347007751,230.259094238,-2896.194824219,43.322933197,231.949951172,-2913.604248047,45.882408142,230.582595825,-2904.563964844,
1964,34.908962250,231.479003906,-2867.577392578,24.459014893,233.109909058,-2850.214111328,32.278701782,230.123092651,-2859.251953125,44.084453583,230.197402954,-2894.742675781,43.525695801,231.796463013,-2912.161376953,45.833274841,230.460128784,-2903.082763672,
1965,34.163532257,231.616210938,-2866.466552734,23.352052689,233.504928589,-2849.350830078,31.329481125,230.369735718,-2858.188476563,43.916259766,230.011672974,-2893.406250000,43.835262299,231.461334229,-2910.837890625,45.939899445,230.163177490,-2901.700683594,
1966,33.586589813,231.695556641,-2865.512695313,22.463533401,233.840682983,-2848.622802734,30.591344833,230.521560669,-2857.286132813,43.856285095,229.708694458,-2892.227294922,44.178726196,231.015823364,-2909.673095703,45.725574493,230.186080933,-2900.687500000,
1967,33.228679657,231.707565308,-2864.686279297,21.865510941,234.153579712,-2847.982910156,30.146743774,230.652984619,-2856.487304688,43.870075226,229.370483398,-2891.217529297,44.477756500,230.509109497,-2908.673583984,45.882629395,229.740798950,-2899.649169922,
1968,32.941398621,231.717636108,-2863.916015625,21.421445847,234.469940186,-2847.372802734,29.714008331,230.795349121,-2855.751220703,43.893802643,229.012405396,-2890.277099609,44.749496460,229.983337402,-2907.744873047,46.024505615,229.267410278,-2898.689208984,
1969,32.616073608,231.832153320,-2863.117919922,20.910509109,234.942108154,-2846.762695313,29.296079636,231.059417725,-2854.987060547,43.915916443,228.681228638,-2889.277099609,45.079772949,229.406433105,-2906.745849609,46.186759949,228.779983521,-2897.660400391,
1970,32.182613373,232.103302002,-2862.229248047,20.231380463,235.646423340,-2846.119384766,28.686746597,231.502166748,-2854.154052734,43.894481659,228.363296509,-2888.124267578,45.396659851,228.777481079,-2905.584472656,46.319229126,228.297286987,-2896.472167969,
1971,31.646457672,232.437118530,-2861.234619141,19.401283264,236.414443970,-2845.417724609,27.941076279,232.022949219,-2853.231689453,43.815803528,228.096969604,-2886.806640625,45.703838348,228.168701172,-2904.260253906,46.442562103,227.838439941,-2895.110351563,
1972,31.138313293,232.754608154,-2860.222412109,18.619968414,237.174346924,-2844.715576172,27.252304077,232.545715332,-2852.289306641,43.772792816,227.774520874,-2885.439941406,46.046546936,227.478912354,-2902.859375000,46.921016693,227.748214722,-2893.584472656,
1973,30.795471191,232.939224243,-2859.244873047,18.094186783,237.772613525,-2844.011718750,26.808567047,232.897689819,-2851.364013672,43.769561768,227.349655151,-2884.146972656,46.374629974,226.702621460,-2901.522705078,47.062114716,227.100463867,-2892.229003906,
1974,30.587423325,232.975296021,-2858.258789063,17.763122559,238.221694946,-2843.248291016,26.466232300,233.107711792,-2850.431396484,43.768493652,226.789016724,-2882.887207031,46.644474030,225.819625854,-2900.232910156,47.156761169,226.363418579,-2890.932617188,
1975,30.303462982,232.991592407,-2857.163085938,17.422136307,238.705627441,-2842.382324219,26.089183807,233.332427979,-2849.394287109,43.668704987,226.162551880,-2881.515625000,46.770778656,224.846481323,-2898.812500000,47.150859833,225.540924072,-2889.508544922,
1976,29.730932236,233.215545654,-2855.923095703,16.701345444,239.552978516,-2841.494628906,25.361391068,233.816223145,-2848.244140625,43.405647278,225.549118042,-2879.838867188,46.840583801,223.807586670,-2897.072998047,47.021625519,224.680587769,-2887.764160156,
1977,28.828166962,233.709671021,-2854.547119141,15.601990700,240.761535645,-2840.602294922,24.286596298,234.647369385,-2846.991699219,42.888294220,225.082275391,-2877.868896484,46.454399109,223.288635254,-2895.195312500,46.719516754,223.901962280,-2885.689941406,
1978,27.933063507,234.661315918,-2852.923828125,14.221707344,242.079742432,-2839.621826172,22.909296036,235.624816895,-2845.638916016,42.192596436,224.840850830,-2875.683837891,46.172645569,222.508621216,-2892.878173828,46.185779572,223.387710571,-2883.389404297,
1979,26.578807831,235.402206421,-2851.278076172,12.571411133,243.348739624,-2838.527099609,21.299158096,236.631912231,-2844.163818359,41.259262085,224.864181519,-2873.384033203,45.707489014,222.083633423,-2890.415039063,45.432636261,223.187820435,-2880.961914063,
1980,24.950973511,236.261001587,-2849.534423828,10.697599411,244.580078125,-2837.321289063,19.475381851,237.656311035,-2842.605957031,40.147792816,225.097488403,-2870.977294922,45.103446960,221.947326660,-2887.828857422,44.530841827,223.237258911,-2878.415771484,
1981,23.188941956,237.164672852,-2847.788818359, 8.660292625,245.870330811,-2836.150634766,17.530506134,238.768005371,-2841.044189453,38.942066193,225.463241577,-2868.502685547,44.393081665,221.972030640,-2885.158691406,43.521503448,223.444732666,-2875.793212891,
1982,21.345350266,238.231735229,-2846.100830078, 6.766875267,247.300537109,-2832.348388672,15.502311707,240.002136230,-2839.554443359,37.608325958,225.978347778,-2866.090087891,43.579463959,222.138381958,-2882.517089844,42.393352509,223.794311523,-2873.216064453,
1983,19.468721390,239.463531494,-2844.512939453, 4.705113411,248.865173340,-2831.332275391,13.460681915,241.402130127,-2838.154052734,36.220336914,226.698852539,-2863.773193359,42.666690826,222.518264771,-2879.961669922,41.142841339,224.350601196,-2870.735351563,
1984,17.482265472,240.911621094,-2842.988769531, 2.470010519,250.597732544,-2830.456054688,11.251570702,242.995971680,-2836.850097656,34.662448883,227.634933472,-2861.478271484,41.591220856,223.124267578,-2877.419677734,39.759643555,225.132247925,-2868.274902344,
1985,15.162861824,242.438461304,-2841.490234375,-0.022916637,252.432327271,-2829.640380859, 8.778222084,244.684127808,-2835.592285156,32.886024475,228.673278809,-2859.109375000,40.348110199,223.849395752,-2874.757812500,38.180881500,226.028228760,-2865.718017578,
1986,12.651126862,243.977813721,-2839.985595703,-2.750872850,254.264221191,-2828.900146484, 6.078634739,246.375579834,-2834.354736328,30.934432983,229.780731201,-2856.660400391,38.982643127,224.660964966,-2871.971923828,36.432716370,227.017105103,-2863.060302734,
1987,10.082078934,245.528839111,-2838.538818359,-5.538388729,255.993850708,-2828.159912109, 3.332206011,248.024902344,-2833.172119141,28.994749069,231.012207031,-2851.585205078,37.655395508,225.950378418,-2869.151367188,34.597858429,228.134811401,-2860.469970703,
1988, 7.564256191,247.116989136,-2837.268554688,-8.256636620,257.701568604,-2827.535400391, 0.657328308,249.679855347,-2832.149902344,27.019805908,232.396224976,-2849.533691406,36.125495911,227.171005249,-2866.720703125,32.780338287,229.430664063,-2858.150878906,
1989, 5.327859879,248.768936157,-2836.254394531,-10.697662354,259.363891602,-2827.054931641,-1.743091345,251.358917236,-2831.343505859,25.219461441,233.923065186,-2847.852050781,34.725402832,228.597320557,-2864.708496094,31.134664536,230.922180176,-2856.239746094,
1990, 3.416092634,250.440902710,-2835.478027344,-12.764283180,261.007171631,-2826.699707031,-3.740589380,253.035888672,-2830.725097656,23.685798645,235.537643433,-2846.516357422,33.474147797,230.151504517,-2863.134033203,29.736436844,232.521987915,-2854.747558594,
1991, 1.895669699,252.007751465,-2834.848876953,-14.411463737,262.575378418,-2826.413818359,-5.345542908,254.630096436,-2830.242675781,22.444814682,237.029846191,-2845.388916016,32.488018036,231.589050293,-2861.797363281,28.601749420,234.000549316,-2853.493164063,
1992, 0.612677753,253.329605103,-2834.208251953,-15.815275192,263.880798340,-2826.181152344,-6.732092857,255.932723999,-2829.744384766,21.409662247,238.280578613,-2844.270507813,31.716308594,232.798431396,-2860.498779297,27.669086456,235.235733032,-2852.266357422,
1993,-0.416125000,254.192153931,-2833.473144531,-16.909511566,264.816009521,-2825.784912109,-7.842275143,256.827911377,-2829.155761719,20.580249786,239.023437500,-2843.106201172,31.162372589,233.508605957,-2859.097900391,26.931999207,235.962188721,-2850.951904297,
1994,-1.103848219,254.511749268,-2832.694580078,-17.597705841,265.249816895,-2825.264160156,-8.585306168,257.208404541,-2828.519531250,20.051261902,239.218582153,-2841.999511719,30.823736191,233.693344116,-2857.755126953,26.446817398,236.141586304,-2849.688476563,
1995,-1.360699892,254.401489258,-2831.960449219,-17.844961166,265.165435791,-2824.635742188,-8.869838715,257.085479736,-2827.840820313,19.880443573,239.145721436,-2841.182128906,30.769840240,233.677841187,-2856.810302734,26.304636002,236.071563721,-2848.772216797,
1996,-1.267028093,254.010559082,-2831.324951172,-17.791080475,264.724121094,-2823.920166016,-8.805563927,256.652069092,-2827.201171875,20.018980026,238.951965332,-2840.674072266,30.955890656,233.626998901,-2856.322509766,26.455026627,235.933532715,-2848.271972656,
1997,-1.030339479,253.590087891,-2830.848144531,-17.573957443,264.213073730,-2823.358154297,-8.568138123,256.157531738,-2826.686279297,20.294315338,238.720687866,-2840.317871094,31.231773376,233.545608521,-2856.072509766,26.749818802,235.763992310,-2847.992919922,
1998,-0.766083956,253.297866821,-2830.522460938,-17.329811096,263.864593506,-2822.937500000,-8.317101479,255.840316772,-2826.352783203,20.602869034,238.563354492,-2840.044189453,31.529235840,233.469619751,-2855.863281250,27.031871796,235.643524170,-2847.780273438,
1999,-0.467019558,253.182159424,-2830.333496094,-17.056497574,263.708465576,-2822.696533203,-8.038398743,255.706268311,-2826.163330078,20.922071457,238.529922485,-2839.889892578,31.871955872,233.472900391,-2855.715087891,27.367713928,235.625961304,-2847.631835938,
2000,-0.085240550,253.196228027,-2830.254150391,-16.687479019,263.657958984,-2822.557128906,-7.638793468,255.686767578,-2826.058593750,21.333482742,238.625350952,-2839.895019531,32.240749359,233.617492676,-2855.742675781,27.761154175,235.745727539,-2847.638916016,
2001, 0.449509174,253.267684937,-2830.250976563,-16.185558319,263.636657715,-2822.441894531,-7.106708527,255.721359253,-2826.002685547,21.835865021,238.826705933,-2840.058349609,32.711982727,233.874786377,-2855.953857422,28.271385193,235.981597900,-2847.820556641,
2002, 1.037516952,253.331344604,-2830.272216797,-15.609974861,263.578063965,-2822.307373047,-6.469892025,255.725723267,-2825.951171875,22.424688339,239.030090332,-2840.277832031,33.206085205,234.159439087,-2856.276123047,28.830102921,236.233963013,-2848.107666016,
2003, 1.689190388,253.256622314,-2830.232177734,-14.983613968,263.378723145,-2822.113769531,-5.779001236,255.584335327,-2825.835205078,23.036857605,239.114959717,-2840.479980469,33.747436523,234.372024536,-2856.597656250,29.430032730,236.385772705,-2848.389160156,
2004, 2.332555532,252.988967896,-2830.074707031,-14.385537148,262.940460205,-2821.744384766,-5.124000549,255.225570679,-2825.605957031,23.616069794,239.065902710,-2840.608398438,34.271671295,234.496047974,-2856.866943359,30.024461746,236.417022705,-2848.604980469,
2005, 2.896338701,252.545303345,-2829.821533203,-13.885238647,262.353576660,-2821.285156250,-4.578074932,254.713638306,-2825.286621094,24.139297485,238.925460815,-2840.662841797,34.700130463,234.564132690,-2857.056884766,30.495559692,236.377487183,-2848.742675781,
2006, 3.203649521,252.174743652,-2829.590087891,-13.592574120,261.826782227,-2820.924072266,-4.253616810,254.249206543,-2825.000244141,24.472156525,238.810989380,-2840.620605469,35.018131256,234.626419067,-2857.130371094,30.842370987,236.346328735,-2848.783447266,
2007, 3.349733114,252.027786255,-2829.468505859,-13.456532478,261.598724365,-2820.716064453,-4.087653160,254.048583984,-2824.852539063,24.655181885,238.779602051,-2840.571533203,35.205066681,234.666976929,-2857.130371094,31.022304535,236.350387573,-2848.775878906,
2008, 3.521599054,252.045883179,-2829.468261719,-13.290320396,261.593292236,-2820.665039063,-3.915099144,254.053390503,-2824.833984375,24.819065094,238.839797974,-2840.632812500,35.334968567,234.729934692,-2857.207031250,31.151704788,236.415603638,-2848.847412109,
2009, 3.778811216,252.111373901,-2829.561035156,-13.025338173,261.624420166,-2820.660400391,-3.661233902,254.108154297,-2824.890136719,25.022848129,238.961990356,-2840.859619141,35.458446503,234.860046387,-2857.473632813,31.310771942,236.546859741,-2849.104492188,
2010, 4.104662895,252.142654419,-2829.721435547,-12.666001320,261.585021973,-2820.645263672,-3.275443554,254.108078003,-2824.986083984,25.277574539,239.076416016,-2841.209228516,35.605705261,235.028121948,-2857.929931641,31.554365158,236.691421509,-2849.515380859,
2011, 4.589523315,252.102844238,-2829.917724609,-12.180411339,261.450714111,-2820.604980469,-2.776616573,254.030761719,-2825.112304688,25.630321503,239.155487061,-2841.646484375,35.815097809,235.195495605,-2858.524902344,31.871732712,236.820205688,-2850.058349609,
2012, 5.134755611,251.970443726,-2830.146240234,-11.598309517,261.180786133,-2820.527832031,-2.136063814,253.832046509,-2825.219726563,26.055164337,239.185333252,-2842.173828125,36.098575592,235.330902100,-2859.234375000,32.231178284,236.917678833,-2850.724365234,
2013, 5.805326462,251.666244507,-2830.341796875,-10.885201454,260.715362549,-2820.409912109,-1.392506957,253.460693359,-2825.291992188,26.571378708,239.142868042,-2842.765869141,36.397319794,235.434768677,-2860.032958984,32.693283081,236.951507568,-2851.456542969,
2014, 6.555019379,251.208435059,-2830.524414063,-10.092861176,260.059814453,-2820.239013672,-0.570306122,252.895721436,-2825.347656250,27.123872757,238.994750977,-2843.438232422,36.746196747,235.483963013,-2860.887939453,33.175498962,236.899429321,-2852.246337891,
2015, 7.379179001,250.575698853,-2830.760009766,-9.215711594,259.223541260,-2820.106933594, 0.324980885,252.154159546,-2825.450195313,27.737607956,238.731048584,-2844.181152344,37.162433624,235.461288452,-2861.848144531,33.714481354,236.749237061,-2853.137207031,
2016, 8.311842918,249.844131470,-2831.092285156,-8.181715012,258.252014160,-2820.021972656, 1.342524052,251.287521362,-2825.622070313,28.359245300,238.414306641,-2847.876708984,37.583061218,235.455795288,-2862.990234375,34.330459595,236.552597046,-2854.184326172,
2017, 9.378857613,249.053512573,-2831.561767578,-7.004686832,257.216674805,-2819.923339844, 2.506605148,250.371734619,-2825.945556641,29.128482819,238.049438477,-2848.980468750,37.880432129,235.041656494,-2864.392089844,34.983535767,236.318176270,-2855.419921875,
2018,10.636919022,248.305664063,-2832.319091797,-5.590494156,256.276947021,-2820.187500000, 3.886722088,249.508010864,-2826.541748047,30.041437149,237.636871338,-2850.338867188,38.438095093,234.881011963,-2865.951660156,35.764476776,236.007553101,-2856.908935547,
2019,12.184745789,247.642074585,-2833.396484375,-3.856360197,255.455383301,-2820.792480469, 5.550178528,248.760726929,-2827.441162109,31.095697403,237.300674438,-2852.071289063,39.087116241,234.760040283,-2867.905029297,36.677734375,235.770797729,-2858.778564453,
2020,13.890439034,247.114364624,-2834.787841797,-1.926105261,254.724563599,-2821.658203125, 7.415146828,248.124313354,-2828.633789063,32.241111755,237.137649536,-2854.191162109,39.730922699,234.823043823,-2870.276611328,37.652629852,235.725402832,-2861.064941406,
2021,15.659382820,246.747375488,-2836.500488281, 0.142210603,254.140060425,-2822.778320313, 9.425199509,247.659637451,-2830.131835938,33.428272247,237.139953613,-2856.645507813,40.328525543,235.040328979,-2872.980224609,38.628784180,235.819442749,-2863.690917969,
2022,17.483041763,246.572708130,-2838.480712891, 2.277952433,253.742263794,-2824.111328125,11.459355354,247.396133423,-2831.890136719,34.584053040,237.277572632,-2859.346923828,40.864440918,235.366806030,-2875.916015625,39.564056396,236.042526245,-2866.552490234,
2023,19.210384369,246.548049927,-2840.600341797, 4.384196281,253.413803101,-2825.551025391,13.480343819,247.219131470,-2833.785644531,35.641994476,237.565460205,-2862.172119141,41.284439087,235.841491699,-2878.973632813,40.377388000,236.406295776,-2869.549560547,
2024,20.828571320,246.507202148,-2842.718261719, 6.175114155,253.072219849,-2829.943603516,15.351615906,247.047515869,-2835.694335938,36.526008606,237.943435669,-2865.002685547,41.543979645,236.434768677,-2882.001464844,40.983711243,236.899414063,-2872.535400391,
2025,22.204359055,246.444274902,-2844.728515625, 7.896597862,252.687820435,-2831.399169922,16.959018707,246.856826782,-2837.519042969,37.214694977,238.365615845,-2867.665771484,41.627643585,237.083923340,-2884.835693359,41.450996399,237.451904297,-2875.332763672,
2026,23.234443665,246.406799316,-2846.543457031, 9.251224518,252.284729004,-2832.759277344,18.228332520,246.652359009,-2839.182861328,37.678665161,238.785827637,-2870.033447266,41.578655243,237.727905273,-2887.333496094,41.688632965,238.007080078,-2877.818359375,
2027,23.654462814,246.070770264,-2848.307861328,10.256025314,251.925781250,-2834.045654297,19.152017593,246.457397461,-2840.712402344,37.989879608,239.099151611,-2872.077148438,41.808540344,237.702774048,-2889.270507813,41.802478790,238.442871094,-2879.962646484,
2028,24.274957657,245.948242188,-2849.911132813,11.069050789,251.653152466,-2835.392578125,19.927473068,246.271789551,-2842.230468750,38.223350525,239.246826172,-2873.983886719,41.729057312,237.998825073,-2891.235595703,41.915142059,238.659851074,-2881.928222656,
2029,24.995038986,245.726547241,-2851.669189453,12.017288208,251.373931885,-2836.927978516,20.777139664,246.023315430,-2843.918457031,38.546901703,239.148696899,-2875.997070313,41.754043579,237.980026245,-2893.300537109,42.140285492,238.588973999,-2883.979736328,
2030,26.036029816,245.308593750,-2853.675048828,13.356279373,250.965362549,-2838.663085938,21.925086975,245.618667603,-2845.847656250,39.055595398,238.738647461,-2878.295654297,41.907032013,237.644241333,-2895.653808594,42.463832855,238.211898804,-2886.341552734,
2031,27.363058090,244.617584229,-2855.950927734,15.112702370,250.289367676,-2840.588867188,23.456451416,244.902709961,-2848.006835938,39.678138733,238.087844849,-2880.932861328,42.047206879,237.089538574,-2898.359863281,42.830009460,237.630691528,-2889.081298828,
2032,28.920463562,243.711441040,-2858.373535156,17.212612152,249.327713013,-2842.596679688,25.263950348,243.945709229,-2850.302001953,40.364269257,237.348373413,-2883.811279297,42.160518646,236.528381348,-2901.290283203,42.886936188,236.546020508,-2892.141357422,
2033,30.512409210,242.765548706,-2860.861572266,19.313028336,248.278732300,-2844.672119141,27.093086243,242.918762207,-2852.678710938,41.065776825,236.649414063,-2886.741943359,42.294002533,236.073425293,-2904.265380859,43.314823151,235.944412231,-2895.156005859,
2034,32.012855530,241.984802246,-2863.411376953,21.320997238,247.381057739,-2846.847412109,28.819955826,242.035003662,-2855.127929688,41.744548798,236.122894287,-2889.670898438,42.403503418,235.815063477,-2907.230712891,43.721595764,235.533508301,-2898.160644531,
2035,33.377822876,241.487823486,-2865.975830078,23.175220490,246.682403564,-2849.055664063,30.407382965,241.443481445,-2857.608154297,42.299636841,235.953491211,-2892.596435547,42.423881531,235.874862671,-2910.152587891,44.038295746,235.468307495,-2901.135253906,
2036,34.554073334,241.240600586,-2868.524902344,24.773904800,246.203704834,-2851.282958984,31.806463242,241.080825806,-2860.081787109,42.758441925,236.083053589,-2895.460693359,42.366641998,236.258407593,-2913.012207031,44.260559082,235.722259521,-2904.046875000,
2037,35.619518280,241.170928955,-2871.084960938,26.210817337,245.910873413,-2853.572265625,33.025165558,240.901702881,-2862.585449219,43.153774261,236.383575439,-2898.281250000,42.317588806,236.765884399,-2915.812500000,44.755935669,235.708526611,-2906.710449219,
2038,36.660736084,241.176391602,-2873.723388672,27.657688141,245.708450317,-2855.964843750,34.303451538,240.811584473,-2865.163085938,43.620239258,236.680007935,-2901.125244141,42.314476013,237.272750854,-2918.642333984,44.961780548,236.113540649,-2909.593017578,
2039,37.813625336,241.102539063,-2876.483886719,29.237913132,245.418655396,-2858.466064453,35.346942902,240.384765625,-2867.990722656,44.078636169,236.957641602,-2904.108398438,42.311428070,237.743301392,-2921.575683594,45.154823303,236.490539551,-2912.605957031,
2040,39.096645355,240.750930786,-2879.361328125,31.060266495,244.815078735,-2861.057861328,36.881515503,239.909088135,-2870.813476563,44.627174377,236.992919922,-2907.201171875,42.321357727,238.070983887,-2924.606445313,45.432548523,236.684097290,-2915.727294922,
2041,40.595840454,239.994354248,-2882.240722656,33.121910095,243.796691895,-2863.659179688,38.608425140,239.021331787,-2873.652832031,45.263507843,236.696166992,-2910.290283203,42.417491913,238.103591919,-2927.615966797,45.787616730,236.540634155,-2918.838378906,
2042,41.927322388,238.689651489,-2885.002929688,35.292339325,242.528945923,-2866.248046875,40.378509521,237.825973511,-2876.466552734,45.948028564,235.978820801,-2913.302734375,42.638252258,237.748535156,-2930.526855469,46.194305420,235.993362427,-2921.862792969,
2043,43.381748199,237.541870117,-2887.825683594,37.320705414,241.322631836,-2868.856689453,42.192295074,236.170288086,-2879.099365234,46.601997375,235.073211670,-2916.237548828,42.869251251,237.126983643,-2933.367431641,46.616725922,235.192413330,-2924.804931641,
2044,44.644153595,236.618164063,-2890.589355469,39.123210907,240.377670288,-2871.447509766,43.585102081,235.265884399,-2881.848876953,47.097076416,234.311233521,-2919.076416016,42.980625153,236.582489014,-2936.111572266,46.866172791,234.519775391,-2927.651123047,
2045,45.611995697,236.081665039,-2893.247558594,40.590629578,239.781219482,-2873.957031250,44.720432281,234.697525024,-2884.483642578,47.075229645,233.627059937,-2921.916992188,42.954383850,236.342498779,-2938.722656250,46.981624603,234.182708740,-2930.357910156,
2046,46.365829468,235.906692505,-2895.827880859,41.725173950,239.560974121,-2876.433105469,45.620105743,234.493499756,-2887.054931641,47.249183655,233.594894409,-2924.538330078,42.840160370,236.402282715,-2941.255859375,47.005775452,234.176300049,-2932.972900391,
2047,47.027351379,235.986770630,-2898.479248047,42.728683472,239.533416748,-2878.981201172,46.474708557,234.508773804,-2889.687255859,47.357307434,233.810836792,-2927.204589844,42.637168884,236.713928223,-2943.825195313,46.955661774,234.443740845,-2935.628417969,
2048,47.704284668,236.044021606,-2901.278564453,43.852993011,239.362319946,-2881.648681641,47.353385925,234.471649170,-2892.484619141,47.392444611,234.180877686,-2930.023681641,42.302436829,237.265853882,-2946.505615234,46.799186707,234.912414551,-2938.420654297,
2049,48.512599945,235.971572876,-2904.222167969,45.211460114,238.944793701,-2884.430908203,48.359382629,234.260467529,-2895.435302734,47.433116913,234.596160889,-2932.965332031,41.935211182,237.963180542,-2949.262451172,46.626331329,235.478271484,-2941.327636719,
2050,49.372821808,235.852096558,-2907.234863281,46.603237152,238.516433716,-2887.312255859,49.448226929,233.996200562,-2898.462158203,47.492008209,234.951934814,-2935.947509766,41.580387115,238.632217407,-2952.038085938,46.467243195,235.989242554,-2944.268554688,
2051,50.217636108,235.767883301,-2910.210205078,47.989398956,238.171752930,-2890.186035156,50.496341705,233.805557251,-2901.471679688,47.577777863,235.278091431,-2938.869873047,41.260169983,239.234893799,-2954.752441406,46.321720123,236.455047607,-2947.152343750,
2052,50.990844727,235.774612427,-2913.090332031,49.299522400,237.939407349,-2892.978515625,51.452877045,233.715545654,-2904.379638672,47.654918671,235.639480591,-2941.669921875,40.959400177,239.833007813,-2957.359619141,46.173126221,236.934921265,-2949.910644531,
